Default Tax Template,Modèle de taxes par défaut,
Default Tax Withholding Config,Configuration de taxe retenue à la source par défaut,
Default Territory,Région par défaut,
Default UOM,Unité de mesure par défaut,
Default Unit of Measure for Item {0} cannot be changed directly because you have already made some transaction(s) with another UOM. You will need to create a new Item to use a different Default UOM.,L’Unité de Mesure par Défaut pour l’Article {0} ne peut pas être modifiée directement parce que vous avez déjà fait une (des) transaction (s) avec une autre unité de mesure. Vous devez créer un nouvel article pour utiliser une Unité de mesure par défaut différente.,
Default Unit of Measure for Variant '{0}' must be same as in Template '{1}',L’Unité de mesure par défaut pour la variante '{0}' doit être la même que dans le Modèle '{1}',
Default Unit of Measure,Unité de Mesure par Défaut,
Default Valuation Method,Méthode de Valorisation par Défaut,
Default Value,Valeur par défaut,
Default Values,Valeurs Par Défaut,
Default Warehouse to to create Sales Order and Delivery Note,Entrepôt par défaut pour créer une commande client et un bon de livraison,
Default Warehouse,Entrepôt par défaut,
Default Warehouses for Production,Entrepôts par défaut pour la production,
Default Work In Progress Warehouse,Entrepôt de travaux en cours par défaut,
Default Workstation,Station de Travail par Défaut,
Default account for accumulated asset depreciation.,Compte par défaut pour les amortissements d'actifs,
Default account for advances to employees.,Compte par défaut pour les avances faites aux employés,
Default account for assets received but not billed.,Compte par défaut pour les actifs reçus mais non facturés,
Default account for deferred expense booking.,Compte par défaut pour les charges comptabilisées d'avance,
Default account for deferred income booking.,Compte par défaut pour les produits comptabilisés d'avance,
Default account for discounts given by the company.,Compte par défaut pour les remises accordées par la société,
Default account for discounts received by the company.,Compte par défaut pour les remises accordées à la société,
Default account for exhange gain or losses.,Compte par défaut pour les gains/pertes de change,
Default account for expense claim payables.,Compte par défaut pour les notes de frais,
Default account for expense included in assets valuation.,Compte par défaut pour les frais incorporés dans la valeur des actifs,
Default account for expense included in items valuation.,Compte par défaut pour les frais incorporés dans la valeur des articles,
Default account for expenses booking. Should be overriden at item group or item level.,Compte de charges par défaut. Doit être défini plus finement au niveau de articles ou groupes d'articles.,
Default account for income booking. Should be overriden at item group or item level.,Compte de produits par défaut. Doit être défini plus finement au niveau de articles ou groupes d'articles.,
Default account for payable entries. Will be associated with auxiliary accounts.,Compte fournisseur par défaut. Sera associés aux comptes auxiliaires.,
Default account for payroll payables.,Compte de paie par défaut.,
Default account for receivable entries. Will be associated with auxiliary accounts.,Compte client par défaut. Sera associés aux comptes auxiliaires.,
Default account for round-offs.,Compte par défaut pour les arrondis.,
Default account for stock transactions.,Compte par défaut pour les transactions de stock.,
Default account for stock variations.,Compte de variations de stock par défaut.,
Default account for unrealized exhange gain or losses.,Compte par défaut pour les gains/pertes de change latentes.,
Default account for writing off part of a transaction.,Compte par défaut pour enregistrer un abandon de créance sur une transaction.,
Default account will be automatically updated in POS Invoice when this mode is selected.,Le compte par défaut sera automatiquement mis à jour dans la facture de point de vente lorsque ce mode est sélectionné.,
Default cost center for asset depreciations.,Centre de coûts par défaut pour les amortissements d'actifs.,
Default cost center for round-offs.,Centre de coûts par défaut pour les arrondis.,
Default cost center for this company.,Centre de coûts par défaut pour cette société.,
Default credit limit for this company.,Limite de crédit par défaut pour cette société.,
Default currency used for this company. The accounting will be done with this currency.,Devise par défaut de cette société. La comptabilité sera faite avec cette devise.,
Default holiday list,Liste de congés par défaut.,
Default settings for Shopping Cart,Paramètres par défaut pour le Panier d'Achat,
Default settings for buying transactions.,Paramètres par défaut pour les transactions d'achat.,
Default settings for selling transactions.,Paramètres par défaut pour les transactions de vente.,
Default tax templates for sales and purchase are created.,Les modèles de taxe par défaut pour les ventes et les achats sont créés.,
Default template for payment terms to use in transactions.,Modèle par défaut pour les termes et conditions de vente,
Default template,Modèle par défaut,
Default warehouse for Sales Return,Entrepôt par défaut pour les retours de ventes,
Default warehouse for sales return transactions.,Entrepôt par défaut pour les transactions de retour de vente.,
Default,Modèle par défaut,Purchase Taxes and Charges Template
Default,Modèle par défaut,Sales Taxes and Charges Template
Default,Défaut,
Defaults,Valeurs par défaut,
Defaut account for gain / loss account on asset disposal.,Compte par défaut de gain/perte sur cession d'actifs.,
Defense,Défense,
Deferred Accounting Settings,Paramètres de comptabilité différée,
Deferred Expense Account,Compte de dépenses différées,
Deferred Expense,Frais différés,
Deferred Revenue Account,Compte de produits comptabilisés d'avance,
Deferred Revenue,Produits comptabilisés d'avance,
Define Project type.,Définir le Type de Projet.,
Define budget for a financial year.,Définir le budget pour un exercice.,
Define coupon codes.,Créez des codes promotionnels,
Del,Supp,
Delay (in Days),Délai (en jours),
Delay Days,Jours de délai,
Delay between Delivery Stops,Délai entre les arrêts de livraison,
Delay in payment (Days),Retard de paiement (jours),
Delayed Days,Jours de retard,
Delayed Item Report,Articles livrés en retard,
Delayed Order Report,Commandes livrées en retard,
Delete Company Transactions,Supprimer les Transactions de la Société,
Delete all the Transactions for this Company,Supprimer toutes les Transactions pour cette Société,
Delete card,Supprimer la carte,
Delete,Supprimer,
Delivered Amount,Montant Livré,
Delivered By Supplier,Livré par le Fournisseur,
Delivered Items To Be Billed,Articles livrés à facturer,
Delivered Qty,Qté Livrée,
Delivered Quantity,Quantité livrée,
Delivered by Supplier (Drop Ship),Livré par le fournisseur (Expédition directe),
Delivered: {0},Livré: {0},
Delivered,Livré,
Delivery After (Days),Livraison après (jours),
Delivery Date,Date de livraison,
Delivery Details,Détails de la Livraison,
Delivery Document No,Numéro de Document de Livraison,
Delivery Document Type,Type de Document de Livraison,
Delivery Note Item,Bon de livraison article,
Delivery Note No,Bon de livraison N°,
Delivery Note Required for Sales Invoice Creation,Bon de livraison requis pour la création d'une facture de vente,
Delivery Note Required,Bon de livraison obligatoire,
Delivery Note Series,Série pour les bons de livraison,
Delivery Note Trends,Evolution des bons de livraison,
Delivery Note {0} is not submitted,Bon de livraison {0} n'est pas soumis,
Delivery Note {0} must not be submitted,Bon de livraison {0} ne doit pas être soumis,
Delivery Note,Bon de livraison,
Delivery Notes {0} must be cancelled before cancelling this Sales Order,Bons de Livraison {0} doivent être annulés avant d’annuler cette Commande Client,
Delivery Notes {0} updated,Notes de livraison {0} mises à jour,
Delivery Notes,Bons de livraison,
Delivery Settings,Paramètres de livraison,
Delivery Status,Statut de la livraison,
Delivery Stops,Étapes de Livraison,
Delivery Stop,Étape de Livraison,
Delivery Time,Heure de la Livraison,
Delivery To,Livraison à,
Delivery Trends,Tendance des livraisons,
Delivery Trip,Tournée de livraison,
Delivery Warehouse,Entrepôt de Livraison,
Delivery against Sales Order,Livraison pour un bon de commande,
Delivery warehouse required for stock item {0},Entrepôt de Livraison requis pour article du stock {0},
Delivery,Livraison,
Department (optional),Département (Optionnel),
Department Analytics,Analyse des départements,
Department Approver,Approbateur du département,
Department Stores,Grands Magasins,
Department and Grade,Département et échelon,
Department,Département,
Departure Datetime,Date/Heure de départ,
Departure Time,Heure de départ,
Dependencies,Dépendance,
Dependent Task,Tâche Dépendante,
Dependent Tasks,Tâche dépendante,
Depends on Payment Days,Dépend des jours de paiement,
Depends on Tasks,Dépend des Tâches,
Deprecated: Kept for compatibility only but will be removed in the future,"Obsolète: Gardé uniquement pour compatibilité, mais sera supprimé à l'avenir",
Depreciated Amount,Montant amorti,
Depreciatied Amount,Montant déprécié,
Depreciation Amount during the period,Montant d'Amortissement au cours de la période,
Depreciation Amount,Montant d'Amortissement,
Depreciation Date,Date d’Amortissement,
Depreciation Eliminated due to disposal of assets,Amortissement Eliminé en raison de cessions d'actifs,
Depreciation Entry,Ecriture d’amortissement,
Depreciation Expense Account,Compte de dotations aux amortissement,
Depreciation Method,Méthode d'Amortissement,
Depreciation Options,Options d'amortissement,
Depreciation Row {0}: Depreciation Start Date is entered as past date,Ligne de d'amortissement {0}: La date de début de l'amortissement est dans le passé,
Depreciation Row {0}: Expected value after useful life must be greater than or equal to {1},Ligne d'amortissement {0}: la valeur attendue après la durée de vie utile doit être supérieure ou égale à {1},
Depreciation Row {0}: Next Depreciation Date cannot be before Available-for-use Date,Ligne d'amortissement {0}: La date d'amortissement suivante ne peut pas être antérieure à la date de mise en service,
